Date,Hour,Unnamed: 2
2006-01-01,0,1.376577568
2006-01-01,1,1.376577568
2006-01-01,2,1.376577568
2006-01-01,3,1.376577568
2006-01-01,4,1.376577568
2006-01-01,5,1.376577568
2006-01-01,6,1.376577568
2006-01-01,7,1.376577568
2006-01-01,8,1.376577568
2006-01-01,9,1.376577568
2006-01-01,10,1.376577568
2006-01-01,11,1.376577568
2006-01-01,12,1.376577568
2006-01-01,13,1.376577568
2006-01-01,14,1.376577568
2006-01-01,15,1.376577568
2006-01-01,16,1.376577568
2006-01-01,17,1.376577568
2006-01-01,18,1.376577568
2006-01-01,19,1.376577568
2006-01-01,20,1.376577568
2006-01-01,21,1.376577568
2006-01-01,22,1.376577568
2006-01-01,23,1.376577568
2006-01-02,0,0.852686499
2006-01-02,1,0.852686499
2006-01-02,2,0.852686499
2006-01-02,3,0.852686499
2006-01-02,4,0.852686499
2006-01-02,5,0.852686499
2006-01-02,6,0.852686499
2006-01-02,7,0.852686499
2006-01-02,8,0.852686499
2006-01-02,9,0.852686499
2006-01-02,10,0.852686499
2006-01-02,11,0.852686499
2006-01-02,12,0.852686499
2006-01-02,13,0.852686499
2006-01-02,14,0.852686499
2006-01-02,15,0.852686499
2006-01-02,16,0.852686499
2006-01-02,17,0.852686499
2006-01-02,18,0.852686499
2006-01-02,19,0.852686499
2006-01-02,20,0.852686499
2006-01-02,21,0.852686499
2006-01-02,22,0.852686499
2006-01-02,23,0.852686499
2006-01-03,0,0.741681824
2006-01-03,1,0.741681824
2006-01-03,2,0.741681824
2006-01-03,3,0.741681824
2006-01-03,4,0.741681824
2006-01-03,5,0.741681824
2006-01-03,6,0.741681824
2006-01-03,7,0.741681824
2006-01-03,8,0.741681824
2006-01-03,9,0.741681824
2006-01-03,10,0.741681824
2006-01-03,11,0.741681824
2006-01-03,12,0.741681824
2006-01-03,13,0.741681824
2006-01-03,14,0.741681824
2006-01-03,15,0.741681824
2006-01-03,16,0.741681824
2006-01-03,17,0.741681824
2006-01-03,18,0.741681824
2006-01-03,19,0.741681824
2006-01-03,20,0.741681824
2006-01-03,21,0.741681824
2006-01-03,22,0.741681824
2006-01-03,23,0.741681824
2006-01-04,0,0.715513529
2006-01-04,1,0.715513529
