Date,Hour,Unnamed: 2
2007-01-01,0,0.859761245
2007-01-01,1,0.858518277
2007-01-01,2,0.859388355
2007-01-01,3,0.859512652
2007-01-01,4,0.857275308
2007-01-01,5,0.855659449
2007-01-01,6,0.855783747
2007-01-01,7,0.855535152
2007-01-01,8,0.850438982
2007-01-01,9,0.840743828
2007-01-01,10,0.823217974
2007-01-01,11,0.793262436
2007-01-01,12,0.772504863
2007-01-01,13,0.773126348
2007-01-01,14,0.779465486
2007-01-01,15,0.78481025
2007-01-01,16,0.780459861
2007-01-01,17,0.750504323
2007-01-01,18,0.723656205
2007-01-01,19,0.699666915
2007-01-01,20,0.714333942
2007-01-01,21,0.745283856
2007-01-01,22,0.79624556
2007-01-01,23,0.825828208
2007-01-02,0,0.846834374
2007-01-02,1,0.851681951
2007-01-02,2,0.849320311
2007-01-02,3,0.844969921
2007-01-02,4,0.839625157
2007-01-02,5,0.835274768
2007-01-02,6,0.833534612
2007-01-02,7,0.836020549
2007-01-02,8,0.836642033
2007-01-02,9,0.83676633
2007-01-02,10,0.83713922
2007-01-02,11,0.838506486
2007-01-02,12,0.841738203
2007-01-02,13,0.840370938
2007-01-02,14,0.836890627
2007-01-02,15,0.832913127
2007-01-02,16,0.825703911
2007-01-02,17,0.814641492
2007-01-02,18,0.797737122
2007-01-02,19,0.764798459
2007-01-02,20,0.719430113
2007-01-02,21,0.666603955
2007-01-02,22,0.602342488
2007-01-02,23,0.517447747
2007-01-03,0,0.427332537
2007-01-03,1,0.355986151
2007-01-03,2,0.303905775
2007-01-03,3,0.288865857
2007-01-03,4,0.319815771
2007-01-03,5,0.396009733
2007-01-03,6,0.461389871
2007-01-03,7,0.513221654
2007-01-03,8,0.561946016
2007-01-03,9,0.606817175
2007-01-03,10,0.653677084
2007-01-03,11,0.704763085
2007-01-03,12,0.74391659
2007-01-03,13,0.774120722
2007-01-03,14,0.799228684
2007-01-03,15,0.81513868
2007-01-03,16,0.824212349
2007-01-03,17,0.828562738
2007-01-03,18,0.834280393
2007-01-03,19,0.837885001
2007-01-03,20,0.840868125
2007-01-03,21,0.846834374
2007-01-03,22,0.852179138
2007-01-03,23,0.853794997
2007-01-04,0,0.853546403
2007-01-04,1,0.849071717
2007-01-04,2,0.845094218
2007-01-04,3,0.840495235
2007-01-04,4,0.833907502
2007-01-04,5,0.827941254
2007-01-04,6,0.832415941
2007-01-04,7,0.833658909
2007-01-04,8,0.831172972
2007-01-04,9,0.826201099
2007-01-04,10,0.819116178
2007-01-04,11,0.814517195
2007-01-04,12,0.812031258
2007-01-04,13,0.808302353
2007-01-04,14,0.800098762
2007-01-04,15,0.790403608
2007-01-04,16,0.784064469
2007-01-04,17,0.777476737
2007-01-04,18,0.768403067
2007-01-04,19,0.75062862
2007-01-04,20,0.723159018
2007-01-04,21,0.692581995
2007-01-04,22,0.663745128
2007-01-04,23,0.631676543
2007-01-05,0,0.599483661
2007-01-05,1,0.578228902
2007-01-05,2,0.578104604
2007-01-05,3,0.587302571
2007-01-05,4,0.599235068
2007-01-05,5,0.611789048
2007-01-05,6,0.623721545
2007-01-05,7,0.647337945
2007-01-05,8,0.656163021
2007-01-05,9,0.670084267
2007-01-05,10,0.678412155
2007-01-05,11,0.70575746
2007-01-05,12,0.735712999
2007-01-05,13,0.747521198
2007-01-05,14,0.753238853
2007-01-05,15,0.753114557
2007-01-05,16,0.759702289
2007-01-05,17,0.750255729
2007-01-05,18,0.749261354
2007-01-05,19,0.749758542
2007-01-05,20,0.736334482
2007-01-05,21,0.71793855
2007-01-05,22,0.701531367
2007-01-05,23,0.66051341
2007-01-06,0,0.589042727
2007-01-06,1,0.530001727
2007-01-06,2,0.486373537
2007-01-06,3,0.465243074
2007-01-06,4,0.457288076
2007-01-06,5,0.473198072
2007-01-06,6,0.509865639
2007-01-06,7,0.568036561
2007-01-06,8,0.614772173
2007-01-06,9,0.648580913
2007-01-06,10,0.680525201
2007-01-06,11,0.709486365
2007-01-06,12,0.732481281
2007-01-06,13,0.783567282
2007-01-06,14,0.798731497
2007-01-06,15,0.807680869
2007-01-06,16,0.808675243
2007-01-06,17,0.801217434
2007-01-06,18,0.788663452
2007-01-06,19,0.774866504
2007-01-06,20,0.740560575
2007-01-06,21,0.694819338
2007-01-06,22,0.636648417
2007-01-06,23,0.594387491
2007-01-07,0,0.579969058
2007-01-07,1,0.589664211
2007-01-07,2,0.610421784
2007-01-07,3,0.636399823
2007-01-07,4,0.662004972
2007-01-07,5,0.695067932
2007-01-07,6,0.715079723
2007-01-07,7,0.727758
2007-01-07,8,0.741803544
2007-01-07,9,0.749385651
2007-01-07,10,0.755600493
2007-01-07,11,0.770391817
2007-01-07,12,0.785058844
2007-01-07,13,0.798234309
2007-01-07,14,0.81116118
2007-01-07,15,0.823342271
2007-01-07,16,0.830551488
2007-01-07,17,0.831048675
2007-01-07,18,0.832664534
2007-01-07,19,0.837760705
2007-01-07,20,0.843105469
2007-01-07,21,0.847704452
2007-01-07,22,0.851681951
2007-01-07,23,0.855286559
2007-01-08,0,0.857399605
2007-01-08,1,0.859015464
2007-01-08,2,0.858145386
2007-01-08,3,0.8536707
2007-01-08,4,0.846710077
2007-01-08,5,0.83950086
2007-01-08,6,0.822223599
2007-01-08,7,0.788912046
2007-01-08,8,0.750007135
2007-01-08,9,0.700039806
2007-01-08,10,0.672818797
2007-01-08,11,0.699791211
2007-01-08,12,0.754730415
2007-01-08,13,0.801838918
2007-01-08,14,0.830800082
2007-01-08,15,0.845094218
2007-01-08,16,0.852427732
2007-01-08,17,0.853173513
2007-01-08,18,0.844721328
2007-01-08,19,0.839749454
2007-01-08,20,0.838009298
2007-01-08,21,0.844472734
2007-01-08,22,0.848201639
2007-01-08,23,0.851184763
2007-01-09,0,0.855783747
2007-01-09,1,0.858145386
2007-01-09,2,0.858642574
2007-01-09,3,0.859264058
2007-01-09,4,0.859761245
2007-01-09,5,0.858766871
2007-01-09,6,0.858145386
2007-01-09,7,0.857896793
2007-01-09,8,0.857399605
2007-01-09,9,0.857399605
2007-01-09,10,0.858891167
2007-01-09,11,0.860009839
2007-01-09,12,0.860631323
2007-01-09,13,0.860507026
2007-01-09,14,0.859512652
2007-01-09,15,0.859139761
2007-01-09,16,0.857523903
2007-01-09,17,0.854665075
2007-01-09,18,0.851433357
2007-01-09,19,0.845964296
2007-01-09,20,0.841365313
2007-01-09,21,0.838133595
2007-01-09,22,0.835523361
2007-01-09,23,0.83440469
2007-01-10,0,0.832291644
2007-01-10,1,0.831297268
2007-01-10,2,0.832415941
2007-01-10,3,0.831918753
2007-01-10,4,0.831670159
2007-01-10,5,0.835399064
2007-01-10,6,0.841116719
2007-01-10,7,0.845964296
2007-01-10,8,0.847704452
2007-01-10,9,0.850563279
2007-01-10,10,0.848574529
2007-01-10,11,0.839998047
2007-01-10,12,0.828314145
2007-01-10,13,0.81787321
2007-01-10,14,0.796991341
2007-01-10,15,0.76753299
2007-01-10,16,0.72974675
2007-01-10,17,0.680773795
2007-01-10,18,0.631676543
2007-01-10,19,0.580590541
2007-01-10,20,0.541188443
2007-01-10,21,0.509368452
2007-01-10,22,0.489729551
2007-01-10,23,0.50551525
2007-01-11,0,0.574002809
2007-01-11,1,0.666231065
2007-01-11,2,0.734842921
2007-01-11,3,0.791646577
2007-01-11,4,0.826449692
2007-01-11,5,0.841116719
2007-01-11,6,0.849568904
2007-01-11,7,0.851433357
2007-01-11,8,0.845839999
2007-01-11,9,0.835274768
2007-01-11,10,0.819861959
2007-01-11,11,0.803081886
2007-01-11,12,0.790776499
2007-01-11,13,0.796742747
2007-01-11,14,0.798358606
2007-01-11,15,0.80842665
2007-01-11,16,0.827444067
2007-01-11,17,0.840992423
2007-01-11,18,0.847455858
2007-01-11,19,0.853049216
2007-01-11,20,0.855783747
2007-01-11,21,0.852427732
2007-01-11,22,0.841116719
2007-01-11,23,0.833161722
2007-01-12,0,0.821229225
2007-01-12,1,0.791397983
2007-01-12,2,0.737701748
2007-01-12,3,0.688480199
2007-01-12,4,0.653925678
2007-01-12,5,0.653179897
2007-01-12,6,0.654174271
2007-01-12,7,0.678536452
2007-01-12,8,0.720051597
2007-01-12,9,0.750255729
2007-01-12,10,0.755227602
2007-01-12,11,0.774369316
2007-01-12,12,0.796369856
2007-01-12,13,0.803330479
2007-01-12,14,0.803827667
2007-01-12,15,0.797861419
2007-01-12,16,0.787917672
2007-01-12,17,0.774866504
2007-01-12,18,0.762934007
2007-01-12,19,0.75808643
2007-01-12,20,0.743170809
2007-01-12,21,0.722661831
2007-01-12,22,0.703768711
2007-01-12,23,0.685745669
2007-01-13,0,0.675677625
2007-01-13,1,0.669338485
2007-01-13,2,0.651439741
2007-01-13,3,0.639382947
2007-01-13,4,0.633292402
2007-01-13,5,0.628693419
2007-01-13,6,0.626207482
2007-01-13,7,0.632546621
2007-01-13,8,0.641371697
2007-01-13,9,0.64833232
2007-01-13,10,0.659643332
2007-01-13,11,0.67940653
2007-01-13,12,0.714955426
2007-01-13,13,0.725396361
2007-01-13,14,0.730616828
2007-01-13,15,0.721916049
2007-01-13,16,0.737328857
2007-01-13,17,0.777973924
2007-01-13,18,0.805443526
2007-01-13,19,0.821477818
2007-01-13,20,0.830178597
2007-01-13,21,0.826946879
2007-01-13,22,0.819737663
2007-01-13,23,0.804822042
2007-01-14,0,0.783940173
2007-01-14,1,0.733972843
2007-01-14,2,0.654671458
2007-01-14,3,0.568160858
2007-01-14,4,0.508001187
2007-01-14,5,0.480531585
2007-01-14,6,0.461141278
2007-01-14,7,0.420496211
2007-01-14,8,0.371771849
2007-01-14,9,0.344177952
2007-01-14,10,0.296572261
2007-01-14,11,0.271091409
2007-01-14,12,0.293837731
2007-01-14,13,0.312855148
2007-01-14,14,0.314346709
2007-01-14,15,0.301171244
2007-01-14,16,0.29309195
2007-01-14,17,0.284764061
2007-01-14,18,0.287001405
2007-01-14,19,0.305397337
2007-01-14,20,0.3265278
2007-01-14,21,0.331748267
2007-01-14,22,0.326652096
2007-01-14,23,0.328640846
2007-01-15,0,0.330132408
2007-01-15,1,0.337963109
2007-01-15,2,0.352505839
2007-01-15,3,0.360709431
