Date,Hour,Unnamed: 2
2017-01-01,0,0.130760276
2017-01-01,1,0.342189201
2017-01-01,2,0.348652638
2017-01-01,3,0.353624511
2017-01-01,4,0.360585134
2017-01-01,5,0.377116614
2017-01-01,6,0.41229262
2017-01-01,7,0.453434874
2017-01-01,8,0.49606869
2017-01-01,9,0.531244696
2017-01-01,10,0.558092813
2017-01-01,11,0.575742965
2017-01-01,12,0.580466245
2017-01-01,13,0.578477495
2017-01-01,14,0.570646795
2017-01-01,15,0.547776176
2017-01-01,16,0.536216569
2017-01-01,17,0.528510165
2017-01-01,18,0.499176111
2017-01-01,19,0.468599089
2017-01-01,20,0.436530504
2017-01-01,21,0.399738638
2017-01-01,22,0.339206078
2017-01-01,23,0.271215706
2017-01-02,0,0.227090327
2017-01-02,1,0.206954239
2017-01-02,2,0.193405883
2017-01-02,3,0.213666269
2017-01-02,4,0.272085784
2017-01-02,5,0.34579381
2017-01-02,6,0.404959106
2017-01-02,7,0.443118236
2017-01-02,8,0.462011356
2017-01-02,9,0.461887059
2017-01-02,10,0.437400582
2017-01-02,11,0.410179573
2017-01-02,12,0.388179033
2017-01-02,13,0.378359582
2017-01-02,14,0.385693096
2017-01-02,15,0.403840434
2017-01-02,16,0.433174489
2017-01-02,17,0.471333619
2017-01-02,18,0.502283532
2017-01-02,19,0.510487124
2017-01-02,20,0.492215488
2017-01-02,21,0.460768388
2017-01-02,22,0.434168864
2017-01-02,23,0.397749889
2017-01-03,0,0.353251621
2017-01-03,1,0.319194286
2017-01-03,2,0.296075074
2017-01-03,3,0.279419297
2017-01-03,4,0.277430548
2017-01-03,5,0.28401828
2017-01-03,6,0.289238747
2017-01-03,7,0.291724684
2017-01-03,8,0.292594762
2017-01-03,9,0.287622889
2017-01-03,10,0.271340003
2017-01-03,11,0.256175788
2017-01-03,12,0.262390631
2017-01-03,13,0.28401828
2017-01-03,14,0.321928817
2017-01-03,15,0.366054195
2017-01-03,16,0.407445043
2017-01-03,17,0.439637924
2017-01-03,18,0.460519794
2017-01-03,19,0.471955103
2017-01-03,20,0.479785804
2017-01-03,21,0.48898377
2017-01-03,22,0.500294783
2017-01-03,23,0.512724467
2017-01-04,0,0.522295323
2017-01-04,1,0.523911182
2017-01-04,2,0.5271429
2017-01-04,3,0.530126024
2017-01-04,4,0.532860555
2017-01-04,5,0.531120399
2017-01-04,6,0.530126024
2017-01-04,7,0.531368993
