Date,Hour,Unnamed: 2
2001-01-01,0,0.140579727
2001-01-01,1,0.858642574
2001-01-01,2,0.857896793
2001-01-01,3,0.85603234
2001-01-01,4,0.856653825
2001-01-01,5,0.853794997
2001-01-01,6,0.848698826
2001-01-01,7,0.847207265
2001-01-01,8,0.839376564
2001-01-01,9,0.831670159
2001-01-01,10,0.82731977
2001-01-01,11,0.817251726
2001-01-01,12,0.814890086
2001-01-01,13,0.808923838
2001-01-01,14,0.806686494
2001-01-01,15,0.807307979
2001-01-01,16,0.808675243
2001-01-01,17,0.815387273
2001-01-01,18,0.823342271
2001-01-01,19,0.832913127
2001-01-01,20,0.838630783
2001-01-01,21,0.841862501
2001-01-01,22,0.840743828
2001-01-01,23,0.841365313
2001-01-02,0,0.840868125
2001-01-02,1,0.840868125
2001-01-02,2,0.838133595
2001-01-02,3,0.832540237
2001-01-02,4,0.822969381
2001-01-02,5,0.819364772
2001-01-02,6,0.822845084
2001-01-02,7,0.823466567
2001-01-02,8,0.82731977
2001-01-02,9,0.840743828
2001-01-02,10,0.850811873
2001-01-02,11,0.855037966
2001-01-02,12,0.856156637
2001-01-02,13,0.856156637
2001-01-02,14,0.855162262
2001-01-02,15,0.854292184
2001-01-02,16,0.855037966
2001-01-02,17,0.85640523
2001-01-02,18,0.855535152
2001-01-02,19,0.853173513
2001-01-02,20,0.84894742
2001-01-02,21,0.84385125
2001-01-02,22,0.837760705
2001-01-02,23,0.835026174
2001-01-03,0,0.827816957
2001-01-03,1,0.819861959
2001-01-03,2,0.806810791
2001-01-03,3,0.791149389
2001-01-03,4,0.770391817
2001-01-03,5,0.737328857
2001-01-03,6,0.697180978
2001-01-03,7,0.656660208
2001-01-03,8,0.652061225
2001-01-03,9,0.664988096
2001-01-03,10,0.677790671
2001-01-03,11,0.706006053
2001-01-03,12,0.744165183
2001-01-03,13,0.76989463
2001-01-03,14,0.78642611
2001-01-03,15,0.800595949
2001-01-03,16,0.815635867
2001-01-03,17,0.828189848
2001-01-03,18,0.842732579
2001-01-03,19,0.851433357
2001-01-03,20,0.849941795
2001-01-03,21,0.847704452
2001-01-03,22,0.84385125
2001-01-03,23,0.840495235
2001-01-04,0,0.839252267
2001-01-04,1,0.835647658
2001-01-04,2,0.831918753
2001-01-04,3,0.829805707
2001-01-04,4,0.816878835
2001-01-04,5,0.818867585
2001-01-04,6,0.825703911
2001-01-04,7,0.823590865
2001-01-04,8,0.821104928
2001-01-04,9,0.819737663
2001-01-04,10,0.818991881
2001-01-04,11,0.826449692
2001-01-04,12,0.836144846
2001-01-04,13,0.846461483
2001-01-04,14,0.853422107
2001-01-04,15,0.857399605
2001-01-04,16,0.859264058
2001-01-04,17,0.85603234
2001-01-04,18,0.849817498
2001-01-04,19,0.839127969
2001-01-04,20,0.826698286
2001-01-04,21,0.81314993
2001-01-04,22,0.792268061
2001-01-04,23,0.779465486
2001-01-05,0,0.758335024
2001-01-05,1,0.780832751
2001-01-05,2,0.792640951
2001-01-05,3,0.79624556
2001-01-05,4,0.811409775
2001-01-05,5,0.845218515
2001-01-05,6,0.850066092
2001-01-05,7,0.837263517
2001-01-05,8,0.809048135
2001-01-05,9,0.773374941
2001-01-05,10,0.733724249
2001-01-05,11,0.692333401
2001-01-05,12,0.671078641
2001-01-05,13,0.646219274
2001-01-05,14,0.59836499
2001-01-05,15,0.54093985
2001-01-05,16,0.460395497
2001-01-05,17,0.380596925
2001-01-05,18,0.395139656
2001-01-05,19,0.413908479
2001-01-05,20,0.42211207
2001-01-05,21,0.485130569
2001-01-05,22,0.56331328
2001-01-05,23,0.607438659
2001-01-06,0,0.6294392
2001-01-06,1,0.635032558
2001-01-06,2,0.654298568
2001-01-06,3,0.682389654
2001-01-06,4,0.690344651
2001-01-06,5,0.673440281
2001-01-06,6,0.642987556
2001-01-06,7,0.602963973
