Date,Hour,Unnamed: 2
2006-01-01,0,0.633321088
2006-01-01,1,0.633321088
2006-01-01,2,0.633321088
2006-01-01,3,0.633321088
2006-01-01,4,0.633321088
2006-01-01,5,0.633321088
2006-01-01,6,0.633321088
2006-01-01,7,0.633321088
2006-01-01,8,0.633321088
2006-01-01,9,0.633321088
2006-01-01,10,0.633321088
2006-01-01,11,0.633321088
2006-01-01,12,0.633321088
2006-01-01,13,0.633321088
2006-01-01,14,0.633321088
2006-01-01,15,0.633321088
2006-01-01,16,0.633321088
2006-01-01,17,0.633321088
2006-01-01,18,0.633321088
2006-01-01,19,0.633321088
2006-01-01,20,0.633321088
2006-01-01,21,0.633321088
2006-01-01,22,0.633321088
2006-01-01,23,0.633321088
2006-01-02,0,0.565025344
2006-01-02,1,0.565025344
2006-01-02,2,0.565025344
2006-01-02,3,0.565025344
2006-01-02,4,0.565025344
2006-01-02,5,0.565025344
2006-01-02,6,0.565025344
2006-01-02,7,0.565025344
2006-01-02,8,0.565025344
2006-01-02,9,0.565025344
2006-01-02,10,0.565025344
2006-01-02,11,0.565025344
2006-01-02,12,0.565025344
2006-01-02,13,0.565025344
2006-01-02,14,0.565025344
2006-01-02,15,0.565025344
2006-01-02,16,0.565025344
2006-01-02,17,0.565025344
2006-01-02,18,0.565025344
2006-01-02,19,0.565025344
2006-01-02,20,0.565025344
2006-01-02,21,0.565025344
2006-01-02,22,0.565025344
2006-01-02,23,0.565025344
2006-01-03,0,0.512173511
2006-01-03,1,0.512173511
2006-01-03,2,0.512173511
2006-01-03,3,0.512173511
2006-01-03,4,0.512173511
2006-01-03,5,0.512173511
2006-01-03,6,0.512173511
2006-01-03,7,0.512173511
2006-01-03,8,0.512173511
2006-01-03,9,0.512173511
2006-01-03,10,0.512173511
2006-01-03,11,0.512173511
2006-01-03,12,0.512173511
2006-01-03,13,0.512173511
2006-01-03,14,0.512173511
2006-01-03,15,0.512173511
2006-01-03,16,0.512173511
2006-01-03,17,0.512173511
2006-01-03,18,0.512173511
2006-01-03,19,0.512173511
2006-01-03,20,0.512173511
2006-01-03,21,0.512173511
2006-01-03,22,0.512173511
2006-01-03,23,0.512173511
2006-01-04,0,0.486267867
2006-01-04,1,0.486267867
2006-01-04,2,0.486267867
2006-01-04,3,0.486267867
2006-01-04,4,0.486267867
2006-01-04,5,0.486267867
2006-01-04,6,0.486267867
2006-01-04,7,0.486267867
2006-01-04,8,0.486267867
2006-01-04,9,0.486267867
2006-01-04,10,0.486267867
2006-01-04,11,0.486267867
2006-01-04,12,0.486267867
2006-01-04,13,0.486267867
2006-01-04,14,0.486267867
2006-01-04,15,0.486267867
