offshore_float,50
offshore_ground,36
onshore,27.5
pv_ground_S,8
pv_roof_com_S,15
pv_roof_indiv_S,50
pv_ground_EW,8
pv_roof_com_EW,15
pv_roof_indiv_EW,50
river,14.95
lake,15
nuclear,100
ch4_ocgt,20
ch4_ccgt,40
phs,15
electrolysis,12
h2_saltcavern,2
h2_ccgt,40
methanization,94.3
battery_1h,11
battery_4h,30
ch4_reservoir,0
methanation,77.7
pyrogazification,249.75
natural_gas,0
coal,0
marine,275
waste,0
biomass_coge,62.4
geothermal_coge,120.6
ocgt_coge,37.83
str_dummy,1000
rsv_dummy,1000
